data_source,note,code,name,address,city,county,state,zip_code,AOR,date_of_last_use,date_of_first_use,latitude,longitude
sarahs research,"exact latitude, longitude (city)",BLGHOLD,BOWLING GREEN HOLD ROOM,,Bowling Green,Warren,KY,,,,,36.9716,-86.4378
locations.csv,"exact latitude, longitude (city)",BLHHOLD,BELLINGHAM BPS ERO HOLDROOM,1431 SUNSET AVE,FERNDALE,WHATCOM,WA,98248,SEA,2004-11-17,14/09/2017,48.82248594,-122.5611793
sarahs research,"exact latitude, longitude (city)",BLKREOK,,,,,OK,,,,,35.5653,-96.9289
locations.csv,"exact latitude, longitude (city)",BLOJVTN,BLOUNT COUNTY JUVENILE DETENTION CENTER,329 COURT ST,MARYVILLE,BLOUNT,TN,37804,NOL,25/01/2006,31/01/2003,35.755166,-83.968977
locations.csv,"exact latitude, longitude (city)",BLOUNTN,BLOUNT COUNTY JUSTICE CENTER,940 LAMAR ALEXANDER PARKWAY,MARYVILLE,BLOUNT,TN,37801,NOL,24/02/2009,9/12/99,35.74951168,-83.99067637
sarahs research,Latitude Longitude based only on state,BMCSATX,BAPTIST MEDICAL CENTER,,,,TX,,,,,31.0545,-97.5635
sarahs research,Latitude Longitude based only on state,BNMCTAZ,BANNER MEDICAL CTR TUCSON,,,,AZ,,,,,33.7298,-111.4312
locations.csv,"exact latitude, longitude (city)",BOEHOLD,EL PASO BOEING DR HOLDROOM,6451 BOEING DRIVE,EL PASO,EL PASO,TX,79925,ELP,2003-07-17,2010-07-14,31.79183661,-106.4025598
locations.csv,"exact latitude, longitude (city)",BOIHOLD,BOISE HOLDROOM,1185 S. VINNELL WAY,BOISE,ADA,ID,83709,SLC,28/05/2015,28/05/2015,43.5927664,-116.2860691
locations.csv,"exact latitude, longitude (city)",BONNEID,BONNEVILLE COUNTY,605 NORTH CAPITAL,IDAHO FALLS,BONNEVILLE,ID,83402,SLC,13/01/2013,14/01/1991,43.4949879,-112.040574
locations.csv,"exact latitude, longitude (city)",BONNRID,BONNER COUNTY DETENTION CENTER,"4001 N, BOYER AVE",SANDPOINT,BONNER,ID,83864,SLC,2011-09-07,2008-08-03,48.30672059,-116.5569062
locations.csv,"exact latitude, longitude (city)",BOONEKY,BOONE COUNTY JAIL,3020 CONRAD LANE,BURLINGTON,BOONE,KY,41005,CHI,2004-11-17,15/02/1994,39.03732571,-84.72366686
locations.csv,"exact latitude, longitude (city)",BOPALF,ALLENWOOD LOW SECURITY FEDERAL CORRECTIONAL INSTIT,"2 US-15, Allenwood, PA 17810",WHITE DEER,UNION,PA,17887,PHI,21/06/2005,23/06/1994,41.127767,-76.921971
locations.csv,"exact latitude, longitude (city)",BOPALM,ALLENWOOD (MEDICAL) FEDERAL CORRECTIONAL INSTITUTE,"2 US-15, Allenwood, PA 17810",WHITE DEER,UNION,PA,17887,PHI,18/03/2010,18/06/1991,41.127767,-76.921971
locations.csv,"exact latitude, longitude (city)",BOPALP,ALLENWOOD US PENITENTIARY,"Main Access Rd, Allenwood, PA 17810",WHITE DEER,UNION,PA,17887,PHI,14/09/2007,18/09/1991,41.132672,-76.925182
locations.csv,"exact latitude, longitude (city)",BOPASH,ASHLAND FEDERAL CORRECTIONAL INSTITUTE,ST RT 716,ASHLAND,BOYD,KY,41105,CHI,22/11/2004,14/11/1985,38.43568,-82.7025
sarahs research,"exact latitude, longitude (city)",BOPATL,ATLANTA U.S. PEN.,,Atlanta,Fulton,GA,,,,,33.7628,-84.422
locations.csv,"exact latitude, longitude (city)",BOPATW,ATWATER US PENITENTIARY,"#1 FEDERAL WAY, PO BOS 019000",ATWATER,MERCED,CA,95301,SFR,22/03/2005,2002-04-02,37.38606,-120.55857
locations.csv,"exact latitude, longitude (city)",BOPBAS,BASTROP FEDERAL CORRECTIONAL INSTITUTE,P.O. BOX 730,BASTROP,BASTROP,TX,78602,SNA,2009-08-07,19/05/1983,30.19163,-97.30764
locations.csv,"exact latitude, longitude (city)",BOPBEC,BECKLEY FEDERAL CORRECTIONAL INSTITUTE,"1600 INDUSTRIAL ROADBEAVER, WV  25813",BEAVER,RALEIGH,WV,25813,PHI,17/05/2006,5/6/92,37.785061,-81.202362
sarahs research,Latitude Longitude based only on state,BOPBER,FCI BERLIN,,,,NH,,,,,43.4525,-71.5639
locations.csv,"exact latitude, longitude (city)",BOPBIG,BIG SPRING FEDERAL CORRECTIONAL INSTITUTE,1900 SIMLER,BIG SPRING,HOWARD,TX,79720,DAL,25/03/2007,6/5/96,32.227276,-101.505591
locations.csv,"exact latitude, longitude (city)",BOPBMA,BEAUMONT FEDERAL CORRECTIONAL INSTITUTE,"5560 KNAUTH ROADBEAUMONT, TX  77705",BEAUMONT,JEFFERSON,TX,77720,HOU,22/07/2004,5/3/99,29.965166,-94.077397
locations.csv,"exact latitude, longitude (city)",BOPBML,BEAUMONT LOW SECURITY FEDERAL CORRECTIONAL CENTER,4550 HEBERT RD,BEAUMONT,JEFFERSON,TX,77720,HOU,16/10/2005,21/10/1999,29.965204,-94.076431
locations.csv,"exact latitude, longitude (city)",BOPBMM,BEAUMONT MEDIUM SECURITY FEDERAL CORRECTIONAL CENT,4550 HEBERT RD,BEAUMONT,JEFFERSON,TX,77720,HOU,16/01/2006,6/11/97,29.965204,-94.076431
locations.csv,"exact latitude, longitude (city)",BOPBMP,BEAUMONT FEDERAL,4550 HEBERT RD,BEAUMONT,JEFFERSON,TX,77720,HOU,13/03/2008,24/01/1995,29.96489,-94.07944
locations.csv,"exact latitude, longitude (city)",BOPBRO,BROOKLYN MDC,100 29TH STREET,BROOKLYN,KINGS,NY,11232,NYC,14/10/2007,14/09/2001,40.6597866,-74.00295819
locations.csv,"exact latitude, longitude (city)",BOPBUT,BUTNER FEDERAL CORRECTIONAL INSTITUTE,"3000 Old 75 Hwy, Butner, NC 27509",BUTNER,GRANVILLE,NC,27509,ATL,2006-05-10,19/08/1985,36.187179,-78.740535
locations.csv,"exact latitude, longitude (city)",BOPCAA,USP CANAAN,3057 EASTON TURNPIKE,WAYMART,WAYNE,PA,18472,PHI,22/10/2017,2002-09-09,41.564966,-75.420385
locations.csv,"exact latitude, longitude (city)",BOPCCC,CHICAGO MCC,71 W. VAN BUREN STREET,CHICAGO,COOK,IL,60605,CHI,19/11/2002,8/5/85,41.8766185,-87.63046673
locations.csv,"exact latitude, longitude (city)",BOPCNV,NASHVILLE COMMUNITY CORRECTIONS,701 BROADWAY STREET,NASHVILLE,DAVIDSON,TN,37203,NOL,21/10/2015,2003-05-13,36.226218,-86.626766
locations.csv,"exact latitude, longitude (city)",BOPCOL,COLEMAN FEDERAL CORRECTIONAL INSTITUTE,"846 NE 54th Terrace, Wildwood, FL 34785",COLEMAN,SUMTER,FL,34785,MIA,2011-04-06,19/02/1996,28.7558713,-82.013545
locations.csv,"exact latitude, longitude (city)",BOPCRW,CARSWELL FEDERAL MEDICAL CENTER,"J STREET, BUIDING 300",FORT WORTH,TARRANT,TX,76127,DAL,18/01/2006,9/5/98,32.785301,-97.419051
locations.csv,"exact latitude, longitude (city)",BOPCUM,CUMBERLAND FEDERAL CORRECTIONAL INSTITUTE,14601 BURBRIDGE ROAD SE,CUMBERLAND,ALLEGANY,MD,21502,BAL,13/04/2010,13/07/1998,39.597282,-78.754297
locations.csv,"exact latitude, longitude (city)",BOPDAL,DALBY CORRECTIONAL INSTITUTE,805 NORTH AVENUE F,POST,GARZA,TX,79356,DAL,20/06/2017,23/03/2017,33.20052812,-101.3716697
locations.csv,"exact latitude, longitude (city)",BOPDAN,DANBURY FEDERAL CORRECTIONAL INSTITUTE,"33 1/2 Pembroke Rd, Danbury, CT 06811",DANBURY,FAIRFIELD,CT,6811,BOS,21/06/1999,29/05/1986,41.4416241,-73.4729871
locations.csv,"exact latitude, longitude (city)",BOPDEV,DEVENS FEDERAL MEDICAL CENTER,ISM DEPARTMENT,AYER,MIDDLESEX,MA,1432,BOS,2006-05-08,21/01/1998,42.526207,-71.619425
locations.csv,"exact latitude, longitude (city)",BOPDUB,DUBLIN FEDERAL CORRECTION INSTITUTION,5701 8TH ST - CAMP PARKS,DUBLIN,ALAMEDA,CA,94568,SFR,2011-03-03,31/07/2001,37.717971,-121.894941
locations.csv,"exact latitude, longitude (city)",BOPEDG,EDGEFIELD FEDERAL CORRECTIONAL INSTITUTE,"501 Gary Hill Rd, Edgefield, SC 29824",EDGEFIELD,EDGEFIELD,SC,29824,ATL,27/07/2003,26/01/1998,33.757843,-81.919164
locations.csv,"exact latitude, longitude (city)",BOPELK,ELKTON FEDERAL CORRECTIONAL INSTITUTE,8730 SCROGGS ROAD,ELKTON,COLUMBIANA,OH,44415,DET,29/03/2005,2009-08-01,40.7727182,-80.70445799
locations.csv,"exact latitude, longitude (city)",BOPENG,ENGLEWOOD FEDERAL CORRECTIONAL INSTITUTION,9595 WEST QUINCEY AVE,LITTLETON,JEFFERSON,CO,80123,DEN,2004-05-08,5/10/80,39.641094,-105.105552
locations.csv,"exact latitude, longitude (city)",BOPERE,EL RENO FEDERAL CORRECTIONAL INSTITUTE,"4205 OK-66, El Reno, OK 73036",EL RENO,CANADIAN,OK,73036,DAL,22/05/2006,6/3/81,35.508055,-97.8965641
locations.csv,"exact latitude, longitude (city)",BOPEST,ESTILL FEDERAL CORRECTIONAL INSTITUTE,"100 Prison Rd, Estill, SC 29918",ESTILL,HAMPTON,SC,29918,ATL,2001-08-05,7/12/91,32.721462,-81.250654
locations.csv,"exact latitude, longitude (city)",BOPFAI,FAIRTON FEDERAL CORRECTIONAL INSTITUTE,"655 Fairton Millville Rd, Fairton, NJ 08320",FAIRTON,CUMBERLAND,NJ,8320,NEW,14/03/2006,28/06/1990,39.3899307,-75.1568634
locations.csv,"exact latitude, longitude (city)",BOPFLF,FLORENCE FEDERAL CORRECTIONAL INSTITUTE,"5880 CO-67, Florence, CO 81226",FLORENCE,FREMONT,CO,81226,DEN,21/02/2006,31/08/1992,38.355415,-105.095057
locations.csv,"exact latitude, longitude (city)",BOPFLM,FLORENCE ADMAX US PENITENTIARY,"5880 CO-67, Florence, CO 81226",FLORENCE,FREMONT,CO,81226,DEN,28/09/2005,5/4/95,38.355415,-105.095057
locations.csv,"exact latitude, longitude (city)",BOPFLP,FLORENCE US PENITENTIARY,"5880 CO-67, Florence, CO 81226",FLORENCE,FREMONT,CO,81226,DEN,22/06/2008,14/08/1992,38.355415,-105.095057
locations.csv,"exact latitude, longitude (city)",BOPFOR,FORREST CITY FEDERAL CORRECTIONAL INSTITUTE,"1400 Dale Bumpers Rd, Forrest City, AR 72335",FOREST CITY,SAINT FRANCIS,AR,72336,NOL,2003-03-05,24/09/1998,34.978952,-90.799038
locations.csv,"exact latitude, longitude (city)",BOPFTD,FORT DIX FEDERAL CORRECTIONAL INSTITUTE,"HARTFORD & POINTVILLE, BUILDING 5756",FORT DIX,BURLINGTON,NJ,8640,NEW,23/08/2006,14/07/1999,39.998774,-74.613586
locations.csv,"exact latitude, longitude (city)",BOPFTW,FORT WORTH FEDERAL MEDICAL CENTER,3150 HORTON RD,FT. WORTH,TARRANT,TX,76619,DAL,2007-01-05,25/08/1989,32.679605,-97.287077
locations.csv,"exact latitude, longitude (city)",BOPGIL,FCI GILMER,201 FCI LANE,GLENVILLE,GILMER,WV,26351,PHI,2011-05-17,2011-05-17,38.915634,-80.784546
locations.csv,"exact latitude, longitude (city)",BOPGRE,GREENVILLE FEDERAL CORRECTIONAL INSTITUTE,100 U.S. 40,GREENVILLE,BOND,IL,62246,CHI,17/04/2005,13/06/1995,38.867994,-89.409172
locations.csv,"exact latitude, longitude (city)",BOPGUA,GUAYNABO MDC (SAN JUAN),HWY 28 INTSECT OF ROAD 165,SAN JUAN,SAN JUAN,PR,939,MIA,24/09/2017,21/06/1993,18.423156,-66.112209
locations.csv,"exact latitude, longitude (city)",BOPHON,HONOLULU FEDERAL DETENTION CENTER,351 ELLIOTT ST.,HONOLULU,HONOLULU,HI,96819,SFR,2004-11-17,2011-02-01,21.33349976,-157.9288689
locations.csv,"exact latitude, longitude (city)",BOPJES,JESUP FEDERAL CORRECTIONAL INSTITUTE,2600 HIGHWAY 301 SOUTH,JESUP,WAYNE,GA,31545,ATL,27/06/2005,15/05/1988,31.563858,-81.902342
locations.csv,"exact latitude, longitude (city)",BOPLEW,LEWISBURG US PENITENTIARY,"2400 Robert F Miller Dr, Lewisburg",LEWISBURG,UNION,PA,17837,PHI,2006-03-05,9/9/80,40.987945,-76.914873
locations.csv,"exact latitude, longitude (city)",BOPLEX,LEXINTON FEDERAL MEDICAL CENTER,3301 LEESTOWN ROAD,LEXINGTON,FAYETTE,KY,40511,CHI,2011-04-04,25/01/1982,38.104157,-84.560091
locations.csv,"exact latitude, longitude (city)",BOPLOF,LOMPOC FEDERAL CORRECTIONAL INSTITUTE,3600 GUARD ROAD,LOMPOC,SANTA BARBARA,CA,93436,LOS,2011-07-17,2005-07-01,34.6768725,-120.4998162
locations.csv,"exact latitude, longitude (city)",BOPLOM,LOMPOC USP,3901 KLEIN BLVD.,LOMPOC,SANTA BARBARA,CA,93436,LOS,2007-06-05,27/10/1980,34.6792884,-120.5052356
locations.csv,"exact latitude, longitude (city)",BOPLOR,LORETTO FEDERAL CORRECTIONAL INSTITUTE,RURAL ROUTE 276,LORETTO,CAMBRIA,PA,15940,PHI,24/02/2005,12/7/00,40.496197,-78.621415
locations.csv,"exact latitude, longitude (city)",BOPLOS,LOS ANGELES MET.DETENTION,300 N. LOS ANGELES ST.,LOS ANGELES,RAPIDES,CA,90012,LOS,24/09/2008,17/11/1989,34.053536,-118.238159
locations.csv,"exact latitude, longitude (city)",BOPLVN,LEAVENWORTH US PENITENTIARY,1300 METROPOLITAN AVE.,LEAVENWORTH,LEAVENWORTH,KS,66048,CHI,21/04/2008,11/6/80,39.327776,-94.934944
locations.csv,"exact latitude, longitude (city)",BOPMAN,MANCHESTER FEDERAL CORRECTIONAL INSTITUTE,RT 8 FOX HOLLOW ROAD,MANCHESTER,CLAY,KY,40962,CHI,17/10/2004,7/6/92,37.179433,-83.789592
locations.csv,"exact latitude, longitude (city)",BOPMAR,MARION USP,RURAL RT. 5 LITTLE GRASSY ROAD,MARION,WILLIAMSON,IL,62959,CHI,27/09/2010,17/06/1980,37.663196,-88.98415
locations.csv,"exact latitude, longitude (city)",BOPMCK,MCKEAN FEDERAL CORRECTIONAL INSTITUTE,"6975 PA-59, Lewis Run, PA 16738",BRADFORD,MC KEAN,PA,16738,PHI,17/04/2005,30/10/1990,41.798352,-78.687096
locations.csv,"exact latitude, longitude (city)",BOPMCR,MCCREARY USP,330 FEDERAL WAY,PINE KNOT,MCCREARY,KY,42635,CHI,30/03/2011,18/02/2010,36.688211,-84.388482
locations.csv,"exact latitude, longitude (city)",BOPMEM,MEMPHIS FEDERAL CORRECTIONAL INSTITUTE,1101 JOHN A DENIE ROAD,MEMPHIS,SHELBY,TN,38134,NOL,2002-02-10,25/01/1982,35.1556605,-89.86708702
locations.csv,"exact latitude, longitude (city)",BOPMIA,MIAMI FEDERAL CORRECTIONAL INSTITUTE (FORMER MCC),1350 NW 41 STREET,MIAMI,MIAMI-DADE,FL,33178,MIA,19/08/2008,24/09/1986,25.810125,-80.311667
locations.csv,"exact latitude, longitude (city)",BOPMIL,MILAN FEDERAL CORRECTIONAL INSTITUTE,"4004 Arkona Rd, Milan, MI 48160",MILAN,MONROE,MI,48160,DET,17/06/2004,4/12/85,42.095936,-83.669532
locations.csv,"exact latitude, longitude (city)",BOPMIM,MIAMI FEDERAL DETENTION,33 NE 4 STREET,MIAMI,MIAMI-DADE,FL,33132,MIA,2002-12-08,3/4/97,25.778491,-80.193199
locations.csv,"exact latitude, longitude (city)",BOPMNA,MARIANNA FEDERAL CORRECTIONAL INSTITUTE,3625 FCI RD,MARIANNA,JACKSON,FL,32446,MIA,2002-02-05,4/11/86,30.834099,-85.190378
sarahs research,"exact latitude, longitude (city)",BOPMRG,MORGANTOWN FED.CORR.INST.,,Morgantown,Monongalia,WV,,,,,39.6383,-79.9464
locations.csv,"exact latitude, longitude (city)",BOPNYM,NEW YORK MCC,150 PARK ROW,NEW YORK,NEW YORK,NY,10007,NYC,21/08/2003,26/11/1986,40.713035,-74.0015977
locations.csv,"exact latitude, longitude (city)",BOPOAD,OAKDALE FEDERAL DETENTION CENTER,2105 E. WHATLEY RD.,OAKDALE,ALLEN,LA,71463,NOL,2009-07-15,1905-06-02,30.8207012,-92.64069075
locations.csv,"exact latitude, longitude (city)",BOPOAK,OAKDALE FEDERAL CORRECTIONAL INSTITUTE,2105 EAST WHATLEY ROAD,OAKDALE,ALLEN,LA,71463,NOL,1/9/97,3/1/89,30.832248,-92.636797
locations.csv,"exact latitude, longitude (city)",BOPOKL,OKLAHOMA FEDERAL TRANSFER CENTER,7500 MACARTHUR BLVD,OKLAHOMA CITY,OKLAHOMA,OK,73109,DAL,2005-11-03,2/10/95,35.769983,-97.620616
locations.csv,"exact latitude, longitude (city)",BOPOTV,OTISVILLE FEDERAL CORRECTIONAL INSTITUTE,"57 Sanitorium Ave, Otisville, NY 10963",OTISVILLE,ORANGE,NY,10963,NYC,18/08/1999,1/12/82,41.479489,-74.528776
locations.csv,"exact latitude, longitude (city)",BOPOXF,OXFORD FEDERAL CORRECTIONAL INSTITUTE,"350 Elk Ave, Oxford, WI 53952",OXFORD,MARQUETTE,WI,53952,CHI,2011-08-05,8/6/80,43.77884,-89.572543
locations.csv,"exact latitude, longitude (city)",BOPPEK,PEKIN FEDERAL CORRECTIONAL INSTITUTE,2600 2ND STREET,PEKIN,TAZEWELL,IL,61554,CHI,27/04/2005,30/08/1995,40.4958894,-89.6478953
locations.csv,"exact latitude, longitude (city)",BOPPET,PETERSBURG FEDERAL CORRECTIONAL INSTITUTE,"1060 River Rd Hopewell, VA 23860",PETERSBURG,PETERSBURG CITY,VA,23860,WAS,16/02/2005,27/10/1980,37.295038,-77.321437
sarahs research,"exact latitude, longitude (city)",BOPPHL,FDC PHILADELPHIA,,Philadelphia,Philadelphia,PA,,,,,40.0077,-75.1339
locations.csv,"exact latitude, longitude (city)",BOPPHX,PHOENIX FEDERAL CORRECTIONAL INSTITUTE,37910 N 45TH AVE DEPT 1700,PHOENIX,MARICOPA,AZ,85027,PHO,2006-11-16,1/5/81,33.832026,-112.168389
locations.csv,"exact latitude, longitude (city)",BOPPOL,POLLOCK US PENITENTIARY,"1000 AIR BASE ROAD, PO BOX 1000",POLLOCK,GRANT,LA,71467,NOL,2004-04-07,28/04/1999,31.462992,-92.440056
locations.csv,"exact latitude, longitude (city)",BOPRAE,"MCRAE CORRECTIONAL FACILITY, CCA",1000 JIM HAMMOCK DR.,MCRAE,TELFAIR,GA,31055,ATL,2004-02-14,31/01/2014,32.051673,-82.874059
locations.csv,"exact latitude, longitude (city)",BOPRBK,RAY BROOK FEDERAL CORRECTIONAL INSTITUTE,P.O.BOX 300,RAY BROOK,ESSEX,NY,12977,BUF,24/07/2007,29/09/1982,44.290535,-74.092607
locations.csv,"exact latitude, longitude (city)",BOPRCH,ROCHESTER FEDERAL MEDICAL CENTER,"2110 E Center St, Rochester, MN 55904",ROCHESTER,OLMSTED,MN,55904,SPM,26/10/2009,20/01/1987,44.023339,-92.439526
locations.csv,"exact latitude, longitude (city)",BOPSAF,SAFFORD FEDERAL CORRECTIONAL INSTITUTE,1529 WEST US HIGHWAY 366,SAFFORD,GRAHAM,AZ,85546,PHO,21/03/2005,21/10/1988,32.717249,-109.724842
locations.csv,"exact latitude, longitude (city)",BOPSCH,SCHUYLKILL FEDERAL CORRECTIONAL INSTITUTE,P.O. BOX 700,MINERSVILLE,SCHUYLKILL,PA,17954,PHI,2008-08-05,16/06/1992,40.732787,-76.344058
locations.csv,"exact latitude, longitude (city)",BOPSDC,SAN DIEGO MCC,METROPOLITAN CORRECTIONAL CENTER,SAN DIEGO,SAN DIEGO,CA,92101,SND,2009-04-17,1/5/85,32.713924,-117.166037
locations.csv,"exact latitude, longitude (city)",BOPSEA,SEAGOVILLE FEDERAL CORRECTIONAL INSTITUTE,2113 N. HIGHWAY 75,SEAGOVILLE,DALLAS,TX,75159,DAL,2002-06-05,13/02/1986,32.655437,-96.567357
locations.csv,"exact latitude, longitude (city)",BOPSET,SEATAC FEDERAL DETENTION CENTER,2425 S.200TH STREET,SEATAC,KING,WA,98198,SEA,2011-10-16,2/2/98,47.4220167,-122.3016329
locations.csv,"exact latitude, longitude (city)",BOPSHE,SHERIDAN FEDERAL CORRECTIONAL INSTITUTE,27072 SOUTHWEST BALLSTON ROAD,SHERIDAN,YAMHILL,OR,97378,SEA,2005-10-04,20/09/1990,45.084062,-123.381636
locations.csv,"exact latitude, longitude (city)",BOPSPG,SPRINGFIELD FEDERAL MEDICAL CENTER,1900 W. SUNSHINE,SPRINGFIELD,GREENE,MO,65808,CHI,2012-03-17,15/06/1980,37.177542,-93.323273
locations.csv,"exact latitude, longitude (city)",BOPSST,SANDSTONE FEDERAL CORRECTIONAL INSTITUTE,P.O. BOX 999,SANDSTONE,PINE,MN,55072,SPM,17/04/2006,17/12/1984,46.108987,-92.85343
locations.csv,"exact latitude, longitude (city)",BOPTCN,TUCSON FEDERAL CORRECTIONAL INSTITUTE,8901 SOUTH WILMOT ROAD,TUCSON,PIMA,AZ,85706,PHO,18/03/2016,11/3/88,32.1896869,-110.8578214
locations.csv,"exact latitude, longitude (city)",BOPTCP,US PENITENTIARY TUCSON,9300 SOUTH WILMOT ROAD,TUCSON,PIMA,AZ,85706,PHO,21/08/2011,2005-07-11,32.08037954,-110.858058
locations.csv,"exact latitude, longitude (city)",BOPTDG,TALLADEGA FEDERAL CORRECTIONAL INSTITUTE,565 EAST RENFROE ROAD,TALLADEGA,TALLADEGA,AL,35160,NOL,2009-02-05,12/7/80,33.424671,-86.144754
locations.csv,"exact latitude, longitude (city)",BOPTEX,TEXARKANA FEDERAL CORRECTIONAL INSTITUTE,"4001 Leopard DriveTexarkana, TX 75501",TEXARKANA,BOWIE,TX,75505,DAL,2011-07-05,22/10/1980,33.376781,-94.088607
locations.csv,"exact latitude, longitude (city)",BOPTHA,TERRE HAUTE USP,HIGHWAY 63 SOUTH,TERRE HAUTE,VIGO,IN,47808,CHI,23/08/2017,18/06/1980,39.416285,-87.450698
locations.csv,"exact latitude, longitude (city)",BOPTRV,THREE RIVERS FEDERAL CORRECTIONAL INSTITUTE,"TX-72, Three Rivers, TX 78071","THREE RIVERS,",LIVE OAK,TX,78071,SNA,2008-03-12,21/02/1990,28.481633,-98.15741
locations.csv,"exact latitude, longitude (city)",BOPVIM,FCI VICTORVILLE,"13777 Air Base Rd, Victorville, CA 92394",VICTORVILLE,SAN BERNARDINO,CA,92392,LOS,,,34.572116,-117.38012
locations.csv,"exact latitude, longitude (city)",BOPWAS,WASECA FEDERAL CORRECTIONAL INSTITUTE,1000 UNIVERSITY DRIVE S.W.,WASECA,WASECA,MN,56093,SPM,13/03/2005,2/9/98,44.067267,-93.517236
locations.csv,"exact latitude, longitude (city)",BOPYAM,YAZOO CITY MEDIUM SECURITY FEDERAL CORRECTIONAL IN,"2225 Haley Barbour Pkwy, Yazoo City, MS 39194",YAZOO CITY,YAZOO,MS,39194,NOL,20/10/2005,2001-08-05,32.884284,-90.439774
locations.csv,"exact latitude, longitude (city)",BOPYAZ,YAZOO CITY FEDERAL CORRECTIONAL INSTITUTE,2225 HALEY BARBOUR PARKWAY,YAZOO CITY,YAZOO,MS,39194,NOL,2001-03-05,12/9/97,32.8569088,-90.4301662
locations.csv,"exact latitude, longitude (city)",BOSHOLD,BOSTON HOLD ROOM,10 NEW ENGLAND EXECUTIVE PARK,BURLINGTON,MIDDLESEX,MA,1803,BOS,23/07/2017,23/08/2010,42.482884,-71.208937
sarahs research,"exact latitude, longitude (city)",BOSSRLA,,,,,LA,,,,,31.1695,-91.8678
locations.csv,"exact latitude, longitude (city)",BOTTIND,BOTTINEAU COUNTY JAIL,314 WEST FIFTH ST.,BOTTINEAU,BOTTINEAU,ND,58318,SPM,28/09/2012,21/11/1995,48.828305,-100.449892
locations.csv,"exact latitude, longitude (city)",BOULDCO,BOULDER COUNTY JAIL,1777 6TH ST.,BOULDER,BOULDER,CO,80302,DEN,16/04/2008,26/07/1991,40.01396656,-105.2873316
locations.csv,"exact latitude, longitude (city)",BOUNDID,BOUNDARY COUNTY,6438 KOOTENAI,BONNERS FERRY,BOUNDARY,ID,83805,SLC,2012-06-06,2009-01-04,48.69604674,-116.3137953
sarahs research,"county approximate center only (latitude, longitude)",BOURBKY,BOURBON CO DET CENTER,,,Bourbon,KY,,,,,38.2016,-84.2718
locations.csv,"exact latitude, longitude (city)",BOWCOTX,BOWIE COUNTY JAIL,100 N. STATE LINE,TEXARKANA,HARRIS,TX,77501,DAL,2005-10-08,28/03/2007,33.421222,-94.042983
locations.csv,"exact latitude, longitude (city)",BOXBUNE,BOX BUTTE COUNTY,512 NIOBRARA AVENUE,ALLIANCE,BOX BUTTE,NE,69301,SPM,2007-10-02,25/02/1999,42.09941763,-102.8694588
locations.csv,"exact latitude, longitude (city)",BOXELUT,BOX ELDER COUNTY,21 SOUTH MAIN,BRIGHAM,BOX ELDER,UT,84302,SLC,29/09/2004,3/6/97,41.509999,-112.015574
locations.csv,"exact latitude, longitude (city)",BPC,BOSTON SPC,"476-498 Hanover St Exd, Boston, MA 02109",BOSTON,SUFFOLK,MA,2109,BOS,2008-11-16,1905-06-07,42.365668,-71.05154
locations.csv,"exact latitude, longitude (city)",BPHOSOH,BELLMONT PINES HOSPITAL,615 CHURCH HILL-HUBBARD ROAD,YOUNGSTOWN,MAHONING,OH,44505,DET,2009-06-04,10/1/00,41.127676,-80.627273
locations.csv,"exact latitude, longitude (city)",BRADEFL,BRADENTON DETENTION CENTER,515 11TH STREET WEST,BRADENTON,MANATEE,FL,34205,MIA,2008-06-09,29/02/1996,27.49528043,-82.57259586
locations.csv,"exact latitude, longitude (city)",BRAZITX,BRAZORIA COUNTY DETENTION,3602 COUNTY ROAD 45,ANGELTON,BRAZORIA,TX,77515,HOU,24/03/2004,5/6/98,29.243749,-95.409085
locations.csv,"exact latitude, longitude (city)",BRAZOTX,BRAZOS COUNTY JAIL,300 E 26TH ST # 105,BRYAN,BRAZOS,TX,77801,SNA,21/01/2003,3/12/98,30.674232,-96.370706
locations.csv,"exact latitude, longitude (city)",BRCHOLD,BRUSH HOLDROOM,515 INDUSTRIAL PARK ROAD,BRUSH,MORGAN,CO,80723,DEN,,,40.27162844,-103.6247735
sarahs research,"county approximate center only (latitude, longitude)",BRDFDFL,BRADFORD COUNTY JAIL,,,Bradford,FL,,,,,29.9474,-82.1129
locations.csv,"exact latitude, longitude (city)",BREMEIA,BREMER COUNTY JAIL,111 4TH STREET NE,WAVERLY,BREMER,IA,50677,SPM,2004-10-17,14/05/1997,42.72675406,-92.465757
locations.csv,"exact latitude, longitude (city)",BREVDFL,BREVARD COUNTY JAIL COMPLEX,860 CAMP ROAD,COCOA,BREVARD,FL,32927,MIA,,,28.448417,-80.780682
locations.csv,"exact latitude, longitude (city)",BREWSTX,BREWSTER COUNTY JAIL,307 WEST SUL ROSS AVENUE,ALPINE,BREWSTER,TX,79830,ELP,2007-07-08,2007-07-08,30.35858773,-103.6649256
locations.csv,"exact latitude, longitude (city)",BRGMCFL,BROWARD GENERAL MEDICAL CENTER,1600 SOUTH ANDREWS AVENUE,FT. LAUDERDALE,BROWARD,FL,33316,MIA,30/07/2017,19/12/2010,26.1027303,-80.1411669
locations.csv,"exact latitude, longitude (city)",BRIJUTX,THE BRIDGE (YOUTH ALTERNATIVE),3103 WEST AVENUE,SAN ANTONIO,BEXAR,TX,78213,SNA,14/09/2004,19/01/1999,29.48869557,-98.526073
